Date,Currency,Mean,Buy,Sell
08/02/2010,STG POUND,119.561,119.395,119.727
08/02/2010,EURO,104.686,104.539,104.833
08/02/2010,SA RAND,9.9236,9.9022,9.9449
08/02/2010,KES/USHS,25.8208,25.7226,25.919
08/02/2010,KES/TSHS,17.4632,17.4083,17.5181
08/02/2010,AE DIRHAM,20.9299,20.9016,20.9581
08/02/2010,CAN $,71.6967,71.5838,71.8095
08/02/2010,S FRANC,71.5224,71.4164,71.6285
08/02/2010,JPY(100),85.8217,85.7154,85.928
08/02/2010,SW KRONER,10.2701,10.2525,10.2877
08/02/2010,NOR KRONER,12.8067,12.783,12.8303
08/02/2010,DAN KRONER,14.0738,14.0531,14.0944
08/02/2010,IND RUPEE,1.6416,1.6393,1.6438
08/02/2010,HONGKONG $,9.893,9.8797,9.9063
08/02/2010,SINGAPORE $,54.0223,53.9283,54.1163
08/02/2010,SAUDI RIYAL,20.4982,20.4713,20.525
08/02/2010,CHINESE YUAN,11.2605,11.2459,11.2751
08/02/2010,AUSTRALIAN $,66.4942,66.3974,66.5911
09/02/2010,US DOLLAR,76.9253,76.8294,77.0211
09/02/2010,STG POUND,120.276,120.118,120.435
09/02/2010,EURO,105.469,105.331,105.607
09/02/2010,SA RAND,10.0134,9.9956,10.0312
09/02/2010,KES/USHS,25.7654,25.6683,25.8625
09/02/2010,KES/TSHS,17.5236,17.4627,17.5844
09/02/2010,AE DIRHAM,20.9437,20.9168,20.9707
09/02/2010,CAN $,71.875,71.768,71.982
09/02/2010,S FRANC,71.9045,71.7947,72.0143
09/02/2010,JPY(100),85.951,85.8509,86.051
09/02/2010,SW KRONER,10.4086,10.3864,10.4308
09/02/2010,NOR KRONER,12.9395,12.9151,12.9638
09/02/2010,DAN KRONER,14.1607,14.142,14.1794
09/02/2010,IND RUPEE,1.6499,1.6478,1.652
09/02/2010,HONGKONG $,9.9008,9.8883,9.9133
09/02/2010,SINGAPORE $,54.1728,54.0786,54.267
09/02/2010,SAUDI RIYAL,20.512,20.4851,20.539
09/02/2010,CHINESE YUAN,11.2683,11.2541,11.2825
09/02/2010,AUSTRALIAN $,66.8904,66.7955,66.9853
10/02/2010,US DOLLAR,76.7242,76.6233,76.825
10/02/2010,STG POUND,120.359,120.193,120.524
10/02/2010,EURO,105.563,105.418,105.708
10/02/2010,SA RAND,9.9819,9.9456,10.0181
10/02/2010,KES/USHS,25.872,25.7729,25.9712
10/02/2010,KES/TSHS,17.5826,17.4683,17.697
10/02/2010,AE DIRHAM,20.8893,20.8612,20.9173
10/02/2010,CAN $,71.8385,71.7289,71.9481
10/02/2010,S FRANC,71.9882,71.8815,72.0949
10/02/2010,JPY(100),85.5926,85.4602,85.725
10/02/2010,SW KRONER,10.4333,10.4131,10.4535
10/02/2010,NOR KRONER,12.9551,12.9254,12.9848
10/02/2010,DAN KRONER,14.1783,14.1583,14.1982
10/02/2010,IND RUPEE,1.6471,1.6447,1.6495
10/02/2010,HONGKONG $,9.8751,9.8614,9.8887
10/02/2010,SINGAPORE $,54.1112,54.0134,54.209
10/02/2010,SAUDI RIYAL,20.4587,20.4313,20.4861
10/02/2010,CHINESE YUAN,11.2357,11.2205,11.251
10/02/2010,AUSTRALIAN $,67.1989,67.0991,67.2987
11/02/2010,US DOLLAR,76.4111,76.3161,76.5061
11/02/2010,STG POUND,119.562,119.406,119.718
11/02/2010,EURO,105.345,105.206,105.483
11/02/2010,SA RAND,9.9712,9.947,9.9954
11/02/2010,KES/USHS,25.9708,25.8731,26.0686
11/02/2010,KES/TSHS,17.6742,17.6457,17.7027
11/02/2010,AE DIRHAM,20.8037,20.7776,20.8299
11/02/2010,CAN $,72.1704,72.0669,72.2738
11/02/2010,S FRANC,71.8123,71.7117,71.9128
11/02/2010,JPY(100),84.9655,84.8687,85.0623
11/02/2010,SW KRONER,10.5201,10.5041,10.536
11/02/2010,NOR KRONER,12.9874,12.9668,13.0079
11/02/2010,DAN KRONER,14.1374,14.1185,14.1563
11/02/2010,IND RUPEE,1.6452,1.6427,1.6477
11/02/2010,HONGKONG $,9.8348,9.8223,9.8472
11/02/2010,SINGAPORE $,54.1117,54.0176,54.2058
11/02/2010,SAUDI RIYAL,20.3755,20.3499,20.4011
11/02/2010,CHINESE YUAN,11.1864,11.172,11.2008
11/02/2010,AUSTRALIAN $,67.8149,67.7229,67.9068
12/02/2010,US DOLLAR,76.5042,76.4139,76.5944
12/02/2010,STG POUND,120.122,119.964,120.28
12/02/2010,EURO,104.651,104.515,104.787
12/02/2010,SA RAND,10.0002,9.9781,10.0223
12/02/2010,KES/USHS,26.0111,25.9151,26.1072
12/02/2010,KES/TSHS,17.6919,17.6384,17.7455
12/02/2010,AE DIRHAM,20.8288,20.8037,20.8539
12/02/2010,CAN $,72.6621,72.5545,72.7697
12/02/2010,S FRANC,71.4604,71.3504,71.5703
12/02/2010,JPY(100),85.1794,85.072,85.2867
12/02/2010,SW KRONER,10.5784,10.5614,10.5953
12/02/2010,NOR KRONER,12.9626,12.9369,12.9883
12/02/2010,DAN KRONER,14.0444,14.0273,14.0615
12/02/2010,IND RUPEE,1.6459,1.6439,1.6479
12/02/2010,HONGKONG $,9.8465,9.8345,9.8586
12/02/2010,SINGAPORE $,54.2026,54.1098,54.2954
12/02/2010,SAUDI RIYAL,20.4,20.3754,20.4246
12/02/2010,CHINESE YUAN,11.1964,11.1824,11.2105
12/02/2010,AUSTRALIAN $,68.0811,67.9931,68.1691
15/02/2010,US DOLLAR,77.0236,76.925,77.1222
15/02/2010,STG POUND,120.444,120.284,120.605
15/02/2010,EURO,104.635,104.465,104.804
15/02/2010,SA RAND,9.9782,9.9545,10.0019
15/02/2010,KES/USHS,26.1609,26.0625,26.2593
15/02/2010,KES/TSHS,17.5662,17.4788,17.6536
15/02/2010,AE DIRHAM,20.9708,20.9434,20.9982
15/02/2010,CAN $,72.9612,72.8476,73.0748
15/02/2010,S FRANC,71.4075,71.2965,71.5184
15/02/2010,JPY(100),85.3157,85.219,85.4123
15/02/2010,SW KRONER,10.594,10.5742,10.6138
15/02/2010,NOR KRONER,12.989,12.9626,13.0154
15/02/2010,DAN KRONER,14.0557,14.0372,14.0742
15/02/2010,IND RUPEE,1.6586,1.6562,1.6609
15/02/2010,HONGKONG $,9.9138,9.9009,9.9267
15/02/2010,SINGAPORE $,54.561,54.4525,54.6695
15/02/2010,SAUDI RIYAL,20.5385,20.5117,20.5654
15/02/2010,CHINESE YUAN,11.2717,11.2561,11.2874
15/02/2010,AUSTRALIAN $,68.2699,68.1709,68.3689
16/02/2010,US DOLLAR,77.3736,77.2817,77.4656
16/02/2010,STG POUND,121.4,121.204,121.596
16/02/2010,EURO,105.569,105.428,105.71
16/02/2010,SA RAND,10.0234,9.9812,10.0656
16/02/2010,KES/USHS,26.0426,25.947,26.1382
16/02/2010,KES/TSHS,17.4544,17.3884,17.5203
16/02/2010,AE DIRHAM,21.0661,21.0405,21.0917
16/02/2010,CAN $,73.7536,73.6445,73.8626
16/02/2010,S FRANC,71.974,71.8693,72.0786
16/02/2010,JPY(100),86.0272,85.9056,86.1488
16/02/2010,SW KRONER,10.708,10.6873,10.7288
16/02/2010,NOR KRONER,13.0922,13.0714,13.1131
16/02/2010,DAN KRONER,14.1776,14.1601,14.1951
16/02/2010,IND RUPEE,1.6733,1.6708,1.6758
16/02/2010,HONGKONG $,9.9558,9.9439,9.9677
16/02/2010,SINGAPORE $,54.9568,54.8642,55.0494
16/02/2010,SAUDI RIYAL,20.6324,20.6074,20.6575
16/02/2010,CHINESE YUAN,11.3229,11.3082,11.3376
16/02/2010,AUSTRALIAN $,69.1449,69.0589,69.231
17/02/2010,US DOLLAR,77.3403,77.2389,77.4417
17/02/2010,STG POUND,122.096,121.926,122.266
17/02/2010,EURO,106.609,106.465,106.754
17/02/2010,SA RAND,10.089,10.0632,10.1147
17/02/2010,KES/USHS,26.0538,25.955,26.1526
17/02/2010,KES/TSHS,17.2874,17.2,17.3747
17/02/2010,AE DIRHAM,21.0849,21.0529,21.1168
17/02/2010,CAN $,74.019,73.9109,74.1272
17/02/2010,S FRANC,72.5775,72.4639,72.6912
17/02/2010,JPY(100),85.6572,85.5378,85.7766
17/02/2010,SW KRONER,10.7833,10.7619,10.8046
17/02/2010,NOR KRONER,13.2065,13.1819,13.2312
17/02/2010,DAN KRONER,14.3074,14.2847,14.3302
17/02/2010,IND RUPEE,1.6792,1.6768,1.6815
17/02/2010,HONGKONG $,9.9549,9.9417,9.968
17/02/2010,SINGAPORE $,55.119,55.0448,55.1933
17/02/2010,SAUDI RIYAL,20.6241,20.5965,20.6517
17/02/2010,CHINESE YUAN,11.3181,11.302,11.3341
17/02/2010,AUSTRALIAN $,69.7262,69.6154,69.8369
18/02/2010,US DOLLAR,77.0403,76.9417,77.1389
18/02/2010,STG POUND,120.754,120.537,120.97
18/02/2010,EURO,104.77,104.591,104.95
18/02/2010,SA RAND,10.0746,10.0375,10.1116
18/02/2010,KES/USHS,26.1683,26.0699,26.2667
18/02/2010,KES/TSHS,17.5039,17.4491,17.5588
18/02/2010,AE DIRHAM,20.9742,20.9468,21.0016
18/02/2010,CAN $,73.5336,73.4007,73.6666
18/02/2010,S FRANC,71.4389,71.3038,71.574
18/02/2010,JPY(100),84.861,84.6558,85.0661
18/02/2010,SW KRONER,10.6592,10.6362,10.6822
18/02/2010,NOR KRONER,13.0496,13.0258,13.0734
18/02/2010,DAN KRONER,14.0526,14.032,14.0731
18/02/2010,IND RUPEE,1.667,1.6642,1.6698
18/02/2010,HONGKONG $,9.9171,9.9043,9.93
18/02/2010,SINGAPORE $,54.6618,54.5647,54.7589
18/02/2010,SAUDI RIYAL,20.5433,20.5167,20.5698
18/02/2010,CHINESE YUAN,11.2742,11.2585,11.2898
18/02/2010,AUSTRALIAN $,69.0782,68.9705,69.1859
19/02/2010,US DOLLAR,77.045,76.95,77.14
19/02/2010,STG POUND,118.608,118.451,118.765
19/02/2010,EURO,103.744,103.609,103.879
19/02/2010,SA RAND,10.0249,9.9973,10.0525
19/02/2010,KES/USHS,26.1407,26.0436,26.2378
19/02/2010,KES/TSHS,17.425,17.371,17.4789
19/02/2010,AE DIRHAM,20.9758,20.949,21.0025
19/02/2010,CAN $,73.3336,73.2263,73.4409
19/02/2010,S FRANC,70.7975,70.6956,70.8994
19/02/2010,JPY(100),83.8405,83.7262,83.9548
19/02/2010,SW KRONER,10.5492,10.5297,10.5688
19/02/2010,NOR KRONER,12.8413,12.8165,12.8662
19/02/2010,DAN KRONER,13.9341,13.9158,13.9524
19/02/2010,IND RUPEE,1.6579,1.6556,1.6601
19/02/2010,HONGKONG $,9.9199,9.9072,9.9325
19/02/2010,SINGAPORE $,54.4411,54.3471,54.5352
19/02/2010,SAUDI RIYAL,20.5453,20.5195,20.5712
19/02/2010,CHINESE YUAN,11.2803,11.2663,11.2943
19/02/2010,AUSTRALIAN $,68.5161,68.4163,68.616
22/02/2010,US DOLLAR,76.7814,76.6944,76.8683
22/02/2010,STG POUND,118.983,118.842,119.124
22/02/2010,EURO,105.133,105.004,105.262
22/02/2010,SA RAND,10.0587,10.0328,10.0846
22/02/2010,KES/USHS,26.0611,25.9665,26.1557
22/02/2010,KES/TSHS,17.5629,17.4975,17.6284
22/02/2010,AE DIRHAM,20.9048,20.8806,20.9291
22/02/2010,CAN $,73.9698,73.8743,74.0652
22/02/2010,S FRANC,71.6376,71.5352,71.7401
22/02/2010,JPY(100),83.9033,83.8086,83.998
22/02/2010,SW KRONER,10.7127,10.6929,10.7324
22/02/2010,NOR KRONER,13.0655,13.0445,13.0865
22/02/2010,DAN KRONER,14.0555,14.0386,14.0723
22/02/2010,IND RUPEE,1.6636,1.6612,1.6659
22/02/2010,HONGKONG $,9.888,9.8767,9.8993
22/02/2010,SINGAPORE $,54.5052,54.4048,54.6056
22/02/2010,SAUDI RIYAL,20.4745,20.4508,20.4982
22/02/2010,CHINESE YUAN,11.2454,11.2325,11.2583
22/02/2010,AUSTRALIAN $,69.1417,69.0557,69.2276
23/02/2010,US DOLLAR,76.8386,76.7539,76.9233
23/02/2010,STG POUND,119.24,119.093,119.386
23/02/2010,EURO,104.684,104.556,104.811
23/02/2010,SA RAND,9.9691,9.9513,9.9869
23/02/2010,KES/USHS,26.1198,26.0259,26.2137
23/02/2010,KES/TSHS,17.5889,17.5369,17.6408
23/02/2010,AE DIRHAM,20.9199,20.8962,20.9435
23/02/2010,CAN $,73.8236,73.7238,73.9233
23/02/2010,S FRANC,71.4053,71.3009,71.5097
23/02/2010,JPY(100),84.2467,84.1416,84.3518
23/02/2010,SW KRONER,10.6983,10.6852,10.7115
23/02/2010,NOR KRONER,13.0155,12.9979,13.033
23/02/2010,DAN KRONER,14.0673,14.0505,14.0841
23/02/2010,IND RUPEE,1.6643,1.6619,1.6667
23/02/2010,HONGKONG $,9.9009,9.8897,9.9122
23/02/2010,SINGAPORE $,54.604,54.5166,54.6913
23/02/2010,SAUDI RIYAL,20.49,20.4661,20.514
23/02/2010,CHINESE YUAN,11.2471,11.2341,11.2601
23/02/2010,AUSTRALIAN $,69.2508,69.1706,69.331
24/02/2010,US DOLLAR,76.9681,76.8806,77.0556
24/02/2010,STG POUND,118.942,118.703,119.181
24/02/2010,EURO,104.243,104.036,104.45
24/02/2010,SA RAND,9.9108,9.8548,9.9668
24/02/2010,KES/USHS,26.0499,25.9553,26.1445
24/02/2010,KES/TSHS,17.5983,17.5458,17.6508
24/02/2010,AE DIRHAM,20.9545,20.9301,20.9789
24/02/2010,CAN $,73.1153,72.9607,73.2698
24/02/2010,S FRANC,71.2089,71.0479,71.3699
24/02/2010,JPY(100),85.0985,84.8742,85.3228
24/02/2010,SW KRONER,10.619,10.5972,10.6407
24/02/2010,NOR KRONER,12.9508,12.934,12.9676
24/02/2010,DAN KRONER,14.0137,13.9971,14.0303
24/02/2010,IND RUPEE,1.664,1.6607,1.6674
24/02/2010,HONGKONG $,9.9138,9.9022,9.9254
24/02/2010,SINGAPORE $,54.6183,54.533,54.7037
24/02/2010,SAUDI RIYAL,20.5248,20.5009,20.5487
24/02/2010,CHINESE YUAN,11.2742,11.2609,11.2876
24/02/2010,AUSTRALIAN $,68.7171,68.6313,68.8029
25/02/2010,US DOLLAR,77.0556,76.9667,77.1444
25/02/2010,STG POUND,118.198,118.053,118.342
25/02/2010,EURO,103.787,103.658,103.916
25/02/2010,SA RAND,9.8776,9.8438,9.9113
25/02/2010,KES/USHS,26.2799,26.1847,26.3751
25/02/2010,KES/TSHS,17.6172,17.5645,17.67
25/02/2010,AE DIRHAM,20.9783,20.9536,21.0031
25/02/2010,CAN $,72.9216,72.827,73.0162
25/02/2010,S FRANC,70.925,70.8278,71.0222
25/02/2010,JPY(100),85.96,85.8676,86.0524
25/02/2010,SW KRONER,10.5947,10.5772,10.6121
25/02/2010,NOR KRONER,12.8929,12.8731,12.9126
25/02/2010,DAN KRONER,13.9414,13.9228,13.96
25/02/2010,IND RUPEE,1.6623,1.6602,1.6645
25/02/2010,HONGKONG $,9.9235,9.9117,9.9352
25/02/2010,SINGAPORE $,54.5836,54.4935,54.6736
25/02/2010,SAUDI RIYAL,20.5471,20.5228,20.5713
25/02/2010,CHINESE YUAN,11.2864,11.2725,11.3002
25/02/2010,AUSTRALIAN $,68.4369,68.3387,68.5351
26/02/2010,US DOLLAR,76.8972,76.8089,76.9856
26/02/2010,STG POUND,117.533,117.389,117.677
26/02/2010,EURO,104.48,104.35,104.611
26/02/2010,SA RAND,9.9197,9.9005,9.9389
26/02/2010,KES/USHS,26.6071,26.4985,26.7157
26/02/2010,KES/TSHS,17.712,17.6527,17.7714
26/02/2010,AE DIRHAM,20.9364,20.9118,20.961
26/02/2010,CAN $,72.6365,72.534,72.739
26/02/2010,S FRANC,71.394,71.2902,71.4978
26/02/2010,JPY(100),86.1315,86.0325,86.2305
26/02/2010,SW KRONER,10.7329,10.7161,10.7498
26/02/2010,NOR KRONER,12.9775,12.9565,12.9984
26/02/2010,DAN KRONER,14.0311,14.0111,14.051
26/02/2010,IND RUPEE,1.6644,1.6619,1.6668
26/02/2010,HONGKONG $,9.9062,9.8947,9.9178
26/02/2010,SINGAPORE $,54.599,54.5092,54.6889
26/02/2010,SAUDI RIYAL,20.5054,20.4813,20.5295
26/02/2010,CHINESE YUAN,11.2646,11.2514,11.2778
26/02/2010,AUSTRALIAN $,68.4808,68.383,68.5787
01/03/2010,US DOLLAR,76.8083,76.7111,76.9056
01/03/2010,STG POUND,116.294,116.129,116.459
01/03/2010,EURO,104.473,104.325,104.621
01/03/2010,SA RAND,9.9782,9.9399,10.0166
01/03/2010,KES/USHS,26.6574,26.5911,26.7236
01/03/2010,KES/TSHS,17.7,17.645,17.7549
01/03/2010,AE DIRHAM,20.9119,20.8846,20.9392
01/03/2010,CAN $,72.9338,72.8238,73.0438
01/03/2010,S FRANC,71.4109,71.2918,71.5299
01/03/2010,JPY(100),86.1398,86.0197,86.2599
01/03/2010,SW KRONER,10.7682,10.746,10.7903
01/03/2010,NOR KRONER,12.9478,12.926,12.9696
01/03/2010,DAN KRONER,14.0227,14.0037,14.0416
01/03/2010,IND RUPEE,1.6712,1.6684,1.674
01/03/2010,HONGKONG $,9.8947,9.8819,9.9076
01/03/2010,SINGAPORE $,54.5921,54.4978,54.6865
01/03/2010,SAUDI RIYAL,20.4822,20.4558,20.5087
01/03/2010,CHINESE YUAN,11.2517,11.2371,11.2664
01/03/2010,AUSTRALIAN $,68.8356,68.7408,68.9305
02/03/2010,US DOLLAR,76.9378,76.8461,77.0294
02/03/2010,STG POUND,114.266,114.138,114.394
02/03/2010,EURO,104.704,104.581,104.826
02/03/2010,SA RAND,10.0439,10.0148,10.073
02/03/2010,KES/USHS,26.645,26.5483,26.7418
02/03/2010,KES/TSHS,17.5922,17.5388,17.6457
02/03/2010,AE DIRHAM,20.9463,20.9208,20.9718
02/03/2010,CAN $,73.7127,73.6159,73.8095
02/03/2010,S FRANC,71.1746,71.0683,71.2809
02/03/2010,JPY(100),86.1719,86.0667,86.2771
02/03/2010,SW KRONER,10.7071,10.6919,10.7223
02/03/2010,NOR KRONER,12.9141,12.8926,12.9355
02/03/2010,DAN KRONER,13.979,13.9586,13.9995
02/03/2010,IND RUPEE,1.6714,1.6692,1.6735
02/03/2010,HONGKONG $,9.9084,9.8965,9.9203
02/03/2010,SINGAPORE $,54.725,54.6209,54.8291
02/03/2010,SAUDI RIYAL,20.5162,20.4912,20.5412
02/03/2010,CHINESE YUAN,11.2685,11.2539,11.2831
02/03/2010,AUSTRALIAN $,69.0401,68.9463,69.1339
03/03/2010,US DOLLAR,76.8931,76.7944,76.9917
03/03/2010,STG POUND,115.676,115.518,115.834
03/03/2010,EURO,104.843,104.698,104.988
03/03/2010,SA RAND,10.1113,10.0893,10.1332
03/03/2010,KES/USHS,26.7516,26.6522,26.8509
03/03/2010,KES/TSHS,17.5764,17.5214,17.6315
03/03/2010,AE DIRHAM,20.9358,20.9084,20.9632
03/03/2010,CAN $,74.2565,74.1492,74.3639
03/03/2010,S FRANC,71.6339,71.5148,71.753
03/03/2010,JPY(100),86.5525,86.3994,86.7057
03/03/2010,SW KRONER,10.7588,10.7414,10.7762
03/03/2010,NOR KRONER,12.9919,12.9707,13.0131
03/03/2010,DAN KRONER,14.0889,14.0657,14.1122
03/03/2010,IND RUPEE,1.6756,1.6731,1.6781
03/03/2010,HONGKONG $,9.9055,9.8922,9.9187
03/03/2010,SINGAPORE $,54.859,54.7632,54.9548
03/03/2010,SAUDI RIYAL,20.504,20.4769,20.5311
03/03/2010,CHINESE YUAN,11.2654,11.2501,11.2807
03/03/2010,AUSTRALIAN $,69.5421,69.4375,69.6467
04/03/2010,US DOLLAR,76.8486,76.7583,76.9389
04/03/2010,STG POUND,115.908,115.77,116.045
04/03/2010,EURO,105.041,104.914,105.168
04/03/2010,SA RAND,10.1585,10.1405,10.1764
04/03/2010,KES/USHS,26.6499,26.5535,26.7463
04/03/2010,KES/TSHS,17.6256,17.5594,17.6919
04/03/2010,AE DIRHAM,20.9226,20.8974,20.9477
04/03/2010,CAN $,74.3799,74.2809,74.4789
04/03/2010,S FRANC,71.7814,71.6651,71.8977
04/03/2010,JPY(100),86.9234,86.8214,87.0253
04/03/2010,SW KRONER,10.755,10.7368,10.7731
04/03/2010,NOR KRONER,13.03,13.0062,13.0537
04/03/2010,DAN KRONER,14.1128,14.0937,14.132
04/03/2010,IND RUPEE,1.676,1.6739,1.6781
04/03/2010,HONGKONG $,9.8995,9.8877,9.9112
04/03/2010,SINGAPORE $,54.8821,54.7922,54.9721
04/03/2010,SAUDI RIYAL,20.4916,20.4673,20.5159
04/03/2010,CHINESE YUAN,11.2576,11.244,11.2713
04/03/2010,AUSTRALIAN $,69.2752,69.1746,69.3758
05/03/2010,US DOLLAR,76.7447,76.6544,76.835
05/03/2010,STG POUND,115.447,115.295,115.6
05/03/2010,EURO,104.243,104.107,104.379
05/03/2010,SA RAND,10.2264,10.2009,10.252
05/03/2010,KES/USHS,26.7773,26.6808,26.8739
05/03/2010,KES/TSHS,17.6299,17.5766,17.6833
05/03/2010,AE DIRHAM,20.8943,20.8691,20.9194
05/03/2010,CAN $,74.3431,74.2391,74.4471
05/03/2010,S FRANC,71.2698,71.1607,71.3788
05/03/2010,JPY(100),85.9559,85.8503,86.0614
05/03/2010,SW KRONER,10.7326,10.7141,10.7511
05/03/2010,NOR KRONER,12.9544,12.9276,12.9812
05/03/2010,DAN KRONER,14.0015,13.9812,14.0218
05/03/2010,IND RUPEE,1.6748,1.6725,1.6772
05/03/2010,HONGKONG $,9.8855,9.8732,9.8977
05/03/2010,SINGAPORE $,54.7532,54.6634,54.843
05/03/2010,SAUDI RIYAL,20.4647,20.4401,20.4893
05/03/2010,CHINESE YUAN,11.2418,11.2281,11.2554
05/03/2010,AUSTRALIAN $,69.0741,68.9813,69.1669
08/03/2010,US DOLLAR,76.7944,76.7,76.8889
08/03/2010,STG POUND,116.283,116.122,116.444
08/03/2010,EURO,104.48,104.335,104.624
08/03/2010,SA RAND,9.9782,9.9399,10.0166
08/03/2010,KES/USHS,26.6817,26.5838,26.7797
08/03/2010,KES/TSHS,17.6055,17.5448,17.6662
08/03/2010,AE DIRHAM,20.909,20.8827,20.9353
08/03/2010,CAN $,72.9338,72.8238,73.0438
08/03/2010,S FRANC,71.4109,71.2918,71.5299
08/03/2010,JPY(100),86.1398,86.0197,86.2599
08/03/2010,SW KRONER,10.7682,10.746,10.7903
08/03/2010,NOR KRONER,12.9478,12.926,12.9696
08/03/2010,DAN KRONER,14.1229,14.105,14.1408
08/03/2010,IND RUPEE,1.6712,1.6684,1.674
08/03/2010,HONGKONG $,9.8943,9.8815,9.9071
08/03/2010,SINGAPORE $,54.9003,54.8053,54.9953
08/03/2010,SAUDI RIYAL,20.4777,20.4517,20.5037
08/03/2010,CHINESE YUAN,11.2504,11.2361,11.2646
08/03/2010,AUSTRALIAN $,69.9943,69.889,70.0996
09/03/2010,US DOLLAR,76.6653,76.575,76.7556
09/03/2010,STG POUND,115.152,115.004,115.301
09/03/2010,EURO,104.4,104.269,104.532
09/03/2010,SA RAND,10.2988,10.2781,10.3194
09/03/2010,KES/USHS,26.8052,26.7087,26.9017
09/03/2010,KES/TSHS,17.6352,17.5883,17.682
09/03/2010,AE DIRHAM,20.8738,20.8487,20.899
09/03/2010,CAN $,74.5282,74.4279,74.6285
09/03/2010,S FRANC,71.3862,71.2798,71.4927
09/03/2010,JPY(100),85.1212,85.0097,85.2327
09/03/2010,SW KRONER,10.7579,10.7428,10.7729
09/03/2010,NOR KRONER,12.9893,12.973,13.0056
09/03/2010,DAN KRONER,14.0305,14.0132,14.0478
09/03/2010,IND RUPEE,1.6818,1.6796,1.684
09/03/2010,HONGKONG $,9.881,9.8687,9.8932
09/03/2010,SINGAPORE $,54.7298,54.6067,54.8528
09/03/2010,SAUDI RIYAL,20.4433,20.4184,20.4682
09/03/2010,CHINESE YUAN,11.2291,11.2142,11.2439
09/03/2010,AUSTRALIAN $,69.7348,69.645,69.8245
10/03/2010,US DOLLAR,76.7778,76.6778,76.8778
10/03/2010,STG POUND,114.954,114.788,115.12
10/03/2010,EURO,104.389,104.24,104.538
10/03/2010,SA RAND,10.3451,10.317,10.3732
10/03/2010,KES/USHS,26.9611,26.8608,27.0613
10/03/2010,KES/TSHS,17.6549,17.5994,17.7105
10/03/2010,AE DIRHAM,20.9044,20.8766,20.9322
10/03/2010,CAN $,74.7363,74.6226,74.8499
10/03/2010,S FRANC,71.3866,71.2645,71.5086
10/03/2010,JPY(100),85.2192,85.0985,85.3399
10/03/2010,SW KRONER,10.7571,10.7375,10.7767
10/03/2010,NOR KRONER,13.0061,12.9846,13.0276
10/03/2010,DAN KRONER,14.0286,14.0097,14.0475
10/03/2010,IND RUPEE,1.688,1.6861,1.6899
10/03/2010,HONGKONG $,9.8953,9.8823,9.9083
10/03/2010,SINGAPORE $,54.9257,54.8286,55.0227
10/03/2010,SAUDI RIYAL,20.4733,20.4458,20.5007
10/03/2010,CHINESE YUAN,11.2462,11.2299,11.2625
10/03/2010,AUSTRALIAN $,70.2248,70.1218,70.3278
11/03/2010,US DOLLAR,76.6608,76.5706,76.7511
11/03/2010,STG POUND,114.835,114.673,114.997
11/03/2010,EURO,104.556,104.407,104.704
11/03/2010,SA RAND,10.3052,10.2855,10.3249
11/03/2010,KES/USHS,27.0678,26.9711,27.1645
11/03/2010,KES/TSHS,17.7079,17.6545,17.7614
11/03/2010,AE DIRHAM,20.8723,20.8469,20.8977
11/03/2010,CAN $,74.738,74.6332,74.8428
11/03/2010,S FRANC,71.5945,71.4903,71.6987
11/03/2010,JPY(100),84.8597,84.7512,84.9682
11/03/2010,SW KRONER,10.7521,10.7315,10.7726
11/03/2010,NOR KRONER,13.0406,13.0213,13.0599
11/03/2010,DAN KRONER,14.0544,14.0373,14.0714
11/03/2010,IND RUPEE,1.6833,1.6812,1.6855
11/03/2010,HONGKONG $,9.8801,9.868,9.8923
11/03/2010,SINGAPORE $,54.8028,54.7128,54.8928
11/03/2010,SAUDI RIYAL,20.4421,20.4172,20.467
11/03/2010,CHINESE YUAN,11.2306,11.2165,11.2446
11/03/2010,AUSTRALIAN $,70.1179,70.0161,70.2196
12/03/2010,US DOLLAR,76.7197,76.6272,76.8122
12/03/2010,STG POUND,115.574,115.42,115.729
12/03/2010,EURO,105.034,104.898,105.171
12/03/2010,SA RAND,10.3112,10.2898,10.3327
12/03/2010,KES/USHS,27.1639,27.066,27.2619
12/03/2010,KES/TSHS,17.6683,17.6144,17.7222
12/03/2010,AE DIRHAM,20.8875,20.8617,20.9132
12/03/2010,CAN $,74.8153,74.7069,74.9237
12/03/2010,S FRANC,71.8079,71.7019,71.914
12/03/2010,JPY(100),84.6231,84.4695,84.7767
12/03/2010,SW KRONER,10.7927,10.7773,10.8081
12/03/2010,NOR KRONER,13.085,13.0679,13.1021
12/03/2010,DAN KRONER,14.1267,14.1085,14.1449
12/03/2010,IND RUPEE,1.686,1.6842,1.6878
12/03/2010,HONGKONG $,9.8873,9.875,9.8995
12/03/2010,SINGAPORE $,54.9588,54.867,55.0507
12/03/2010,SAUDI RIYAL,20.4581,20.4328,20.4833
12/03/2010,CHINESE YUAN,11.2395,11.2251,11.2539
12/03/2010,AUSTRALIAN $,70.3328,70.2365,70.4291
15/03/2010,US DOLLAR,76.6639,76.575,76.7528
15/03/2010,STG POUND,116.257,116.108,116.406
15/03/2010,EURO,105.336,105.203,105.468
15/03/2010,SA RAND,10.3273,10.2976,10.357
15/03/2010,KES/USHS,27.2489,27.1521,27.3457
15/03/2010,KES/TSHS,17.7007,17.6541,17.7473
15/03/2010,AE DIRHAM,20.8746,20.8498,20.8993
